freq_hz,s0_db,s1_db,s2_db,s3_db,s4_db,s5_db,composite_db
# M0_Q0
4060.88,-9.03,-5.55,-4.24,-11.25,-3.71,14.94,-6.82
4115.73,-8.79,-5.52,-4.24,-11.54,-3.70,14.68,-7.07
4171.33,-8.54,-5.48,-4.24,-11.86,-3.69,14.42,-7.35
4227.68,-8.30,-5.45,-4.23,-12.22,-3.67,14.15,-7.67
4284.79,-8.06,-5.42,-4.23,-12.63,-3.65,13.89,-8.05
4342.67,-7.81,-5.39,-4.23,-13.09,-3.63,13.63,-8.48
4401.33,-7.57,-5.36,-4.23,-13.63,-3.61,13.37,-8.98
4460.78,-7.33,-5.33,-4.22,-14.26,-3.59,13.11,-9.58
4521.04,-7.09,-5.30,-4.22,-15.01,-3.56,12.85,-10.30
4582.11,-6.85,-5.27,-4.22,-15.92,-3.53,12.58,-11.17
4644.00,-6.62,-5.25,-4.22,-17.04,-3.50,12.32,-12.25
4706.74,-6.38,-5.22,-4.22,-18.46,-3.46,12.06,-13.64
4770.32,-6.14,-5.20,-4.21,-20.33,-3.42,11.79,-15.48
4834.75,-5.91,-5.17,-4.21,-22.86,-3.38,11.53,-17.96
4900.06,-5.68,-5.15,-4.21,-25.91,-3.33,11.26,-20.98
4966.25,-5.45,-5.13,-4.21,-26.50,-3.27,10.99,-21.53
5033.34,-5.22,-5.10,-4.21,-22.62,-3.22,10.73,-17.61
5101.33,-4.99,-5.08,-4.21,-18.47,-3.16,10.46,-13.41
5170.24,-4.77,-5.06,-4.21,-15.01,-3.11,10.19,-9.92
5240.08,-4.54,-5.04,-4.21,-12.03,-3.10,9.92,-6.96
5310.86,-4.32,-5.02,-4.21,-9.36,-3.21,9.65,-4.43
5382.60,-4.10,-5.00,-4.21,-6.87,-3.65,9.38,-2.41
5455.31,-3.88,-4.98,-4.20,-4.45,-5.00,9.11,-1.37
5529.00,-3.67,-4.97,-4.20,-2.05,-8.18,8.84,-2.19
5603.69,-3.46,-4.95,-4.20,0.40,-11.84,8.57,-3.44
5679.38,-3.25,-4.93,-4.20,2.91,-10.85,8.29,0.02
5756.10,-3.04,-4.92,-4.20,5.42,-8.84,8.02,4.48
5833.86,-2.83,-4.90,-4.20,7.65,-7.56,7.74,7.94
5912.66,-2.63,-4.89,-4.20,8.98,-6.76,7.46,10.00
5992.53,-2.43,-4.87,-4.20,8.99,-6.24,7.18,10.47
6073.48,-2.24,-4.86,-4.20,8.11,-5.89,6.91,9.88
6155.52,-2.05,-4.84,-4.20,6.96,-5.62,6.62,8.91
6238.67,-1.86,-4.83,-4.20,5.85,-5.43,6.34,7.93
6322.94,-1.67,-4.82,-4.20,4.88,-5.27,6.06,7.02
6408.35,-1.49,-4.80,-4.20,4.04,-5.15,5.78,6.21
6494.92,-1.31,-4.79,-4.20,3.32,-5.05,5.49,5.50
6582.65,-1.14,-4.78,-4.20,2.70,-4.97,5.20,4.86
6671.57,-0.97,-4.77,-4.20,2.17,-4.90,4.91,4.29
6761.69,-0.80,-4.75,-4.20,1.70,-4.84,4.62,3.77
6853.03,-0.64,-4.74,-4.20,1.29,-4.79,4.33,3.29
6945.60,-0.48,-4.73,-4.20,0.93,-4.75,4.04,2.85
7039.43,-0.33,-4.72,-4.20,0.60,-4.71,3.74,2.43
7134.52,-0.18,-4.71,-4.20,0.31,-4.67,3.44,2.04
7230.89,-0.03,-4.70,-4.20,0.05,-4.64,3.15,1.66
7328.57,0.11,-4.69,-4.20,-0.19,-4.61,2.84,1.30
7427.56,0.24,-4.68,-4.20,-0.41,-4.59,2.54,0.95
7527.89,0.37,-4.67,-4.20,-0.61,-4.57,2.24,0.61
7629.58,0.50,-4.66,-4.20,-0.79,-4.55,1.93,0.27
7732.64,0.62,-4.66,-4.20,-0.95,-4.53,1.62,-0.05
7837.10,0.74,-4.65,-4.20,-1.11,-4.51,1.31,-0.38
7942.96,0.85,-4.64,-4.20,-1.25,-4.50,0.99,-0.70
8050.26,0.96,-4.63,-4.19,-1.38,-4.48,0.67,-1.02
8159.00,1.06,-4.62,-4.19,-1.50,-4.47,0.35,-1.33
8269.21,1.16,-4.62,-4.19,-1.62,-4.46,0.03,-1.65
8380.92,1.26,-4.61,-4.19,-1.72,-4.45,-0.30,-1.97
8494.13,1.34,-4.60,-4.19,-1.82,-4.44,-0.63,-2.29
8608.87,1.43,-4.60,-4.19,-1.92,-4.43,-0.96,-2.62
8725.16,1.51,-4.59,-4.19,-2.00,-4.42,-1.29,-2.94
8843.02,1.59,-4.58,-4.19,-2.09,-4.41,-1.63,-3.27
8962.47,1.66,-4.58,-4.19,-2.16,-4.40,-1.98,-3.61
9083.54,1.73,-4.57,-4.19,-2.24,-4.39,-2.32,-3.94
9206.24,1.80,-4.56,-4.19,-2.30,-4.39,-2.67,-4.29
9330.60,1.86,-4.56,-4.19,-2.37,-4.38,-3.03,-4.63
9456.64,1.91,-4.55,-4.19,-2.43,-4.37,-3.39,-4.98
9584.38,1.97,-4.55,-4.19,-2.49,-4.37,-3.75,-5.34
9713.85,2.02,-4.54,-4.19,-2.54,-4.36,-4.12,-5.70
9845.06,2.07,-4.54,-4.19,-2.60,-4.36,-4.50,-6.07
9978.05,2.11,-4.53,-4.19,-2.65,-4.35,-4.87,-6.45
10112.84,2.15,-4.53,-4.19,-2.69,-4.35,-5.26,-6.83
10249.44,2.19,-4.52,-4.19,-2.74,-4.34,-5.65,-7.22
10387.89,2.23,-4.52,-4.19,-2.78,-4.34,-6.05,-7.61
10528.21,2.26,-4.51,-4.19,-2.82,-4.33,-6.45,-8.02
10670.43,2.29,-4.51,-4.19,-2.86,-4.33,-6.86,-8.43
10814.57,2.32,-4.51,-4.19,-2.90,-4.33,-7.28,-8.85
10960.65,2.34,-4.50,-4.19,-2.93,-4.32,-7.71,-9.27
11108.71,2.37,-4.50,-4.19,-2.97,-4.32,-8.14,-9.71
11258.77,2.39,-4.49,-4.19,-3.00,-4.32,-8.58,-10.16
11410.85,2.41,-4.49,-4.19,-3.03,-4.31,-9.04,-10.61
11564.99,2.43,-4.49,-4.19,-3.06,-4.31,-9.50,-11.08
11721.22,2.44,-4.48,-4.19,-3.09,-4.31,-9.97,-11.56
11879.55,2.46,-4.48,-4.19,-3.11,-4.31,-10.45,-12.05
12040.02,2.47,-4.48,-4.19,-3.14,-4.30,-10.95,-12.55
12202.66,2.48,-4.47,-4.19,-3.16,-4.30,-11.46,-13.06
12367.49,2.49,-4.47,-4.19,-3.19,-4.30,-11.98,-13.59
12534.56,2.50,-4.47,-4.19,-3.21,-4.30,-12.51,-14.13
12703.87,2.51,-4.47,-4.19,-3.23,-4.29,-13.07,-14.69
12875.48,2.52,-4.46,-4.19,-3.25,-4.29,-13.63,-15.27
13049.40,2.53,-4.46,-4.19,-3.27,-4.29,-14.22,-15.87
13225.68,2.53,-4.46,-4.19,-3.29,-4.29,-14.83,-16.48
13404.33,2.54,-4.45,-4.19,-3.31,-4.29,-15.46,-17.12
13585.40,2.54,-4.45,-4.19,-3.32,-4.29,-16.11,-17.78
13768.91,2.54,-4.45,-4.19,-3.34,-4.28,-16.78,-18.47
13954.91,2.55,-4.45,-4.19,-3.35,-4.28,-17.49,-19.18
14143.41,2.55,-4.45,-4.19,-3.37,-4.28,-18.23,-19.93
14334.46,2.55,-4.44,-4.19,-3.38,-4.28,-19.00,-20.71
14528.09,2.55,-4.44,-4.19,-3.40,-4.28,-19.81,-21.52
14724.34,2.55,-4.44,-4.19,-3.41,-4.28,-20.66,-22.39
14923.24,2.55,-4.44,-4.19,-3.42,-4.28,-21.56,-23.30
15124.83,2.55,-4.44,-4.19,-3.43,-4.27,-22.52,-24.26
15329.13,2.55,-4.44,-4.19,-3.44,-4.27,-23.54,-25.29
15536.20,2.55,-4.43,-4.19,-3.45,-4.27,-24.64,-26.40
15746.07,2.55,-4.43,-4.19,-3.46,-4.27,-25.82,-27.59
15958.77,2.55,-4.43,-4.19,-3.47,-4.27,-27.11,-28.89
16174.34,2.55,-4.43,-4.19,-3.48,-4.27,-28.53,-30.31
16392.83,2.55,-4.43,-4.19,-3.49,-4.27,-30.11,-31.90
16614.26,2.55,-4.43,-4.19,-3.50,-4.27,-31.91,-33.70
16838.69,2.55,-4.43,-4.19,-3.50,-4.27,-33.98,-35.79
17066.15,2.54,-4.43,-4.19,-3.51,-4.27,-36.47,-38.28
17296.68,2.54,-4.42,-4.19,-3.52,-4.27,-39.61,-41.43
17530.33,2.54,-4.42,-4.19,-3.52,-4.27,-43.97,-45.79
17767.13,2.54,-4.42,-4.19,-3.52,-4.27,-51.53,-53.36
18007.13,2.54,-4.42,-4.19,-3.53,-4.27,-64.64,-66.47
18250.38,2.54,-4.42,-4.19,-3.53,-4.27,-49.46,-51.29
18496.91,2.54,-4.42,-4.19,-3.54,-4.26,-44.91,-46.75
18746.77,2.54,-4.42,-4.19,-3.54,-4.26,-42.48,-44.32
19000.00,2.54,-4.42,-4.19,-3.54,-4.26,-41.06,-42.90
# M100_Q0
20.00,75.46,-13.19,-14.30,-15.54,-15.45,-15.80,13.22
20.27,75.49,-13.19,-14.30,-15.54,-15.45,-15.80,13.25
20.54,75.52,-13.19,-14.30,-15.54,-15.45,-15.80,13.28
20.82,75.56,-13.19,-14.30,-15.54,-15.45,-15.80,13.31
21.10,75.59,-13.19,-14.30,-15.54,-15.45,-15.80,13.35
21.39,75.63,-13.19,-14.30,-15.54,-15.45,-15.80,13.38
21.68,75.66,-13.19,-14.30,-15.54,-15.45,-15.80,13.42
21.97,75.70,-13.19,-14.30,-15.54,-15.45,-15.80,13.45
22.27,75.73,-13.19,-14.30,-15.54,-15.45,-15.80,13.49
22.57,75.77,-13.19,-14.30,-15.54,-15.45,-15.80,13.53
22.87,75.81,-13.19,-14.30,-15.54,-15.45,-15.80,13.57
23.18,75.85,-13.19,-14.30,-15.54,-15.45,-15.80,13.61
23.49,75.89,-13.19,-14.30,-15.54,-15.45,-15.80,13.65
23.81,75.93,-13.19,-14.30,-15.54,-15.45,-15.80,13.69
24.13,75.98,-13.19,-14.30,-15.54,-15.45,-15.80,13.73
24.46,76.02,-13.19,-14.30,-15.54,-15.45,-15.80,13.78
24.79,76.07,-13.19,-14.30,-15.54,-15.45,-15.80,13.82
25.12,76.11,-13.19,-14.30,-15.54,-15.45,-15.80,13.87
25.46,76.16,-13.19,-14.30,-15.54,-15.45,-15.80,13.91
25.81,76.21,-13.19,-14.30,-15.54,-15.45,-15.80,13.96
26.16,76.26,-13.19,-14.30,-15.54,-15.45,-15.80,14.01
26.51,76.31,-13.19,-14.30,-15.54,-15.45,-15.80,14.06
26.87,76.36,-13.19,-14.30,-15.54,-15.45,-15.80,14.11
27.23,76.41,-13.19,-14.30,-15.54,-15.45,-15.80,14.17
27.60,76.46,-13.19,-14.30,-15.54,-15.45,-15.80,14.22
27.97,76.52,-13.19,-14.30,-15.54,-15.45,-15.80,14.27
28.35,76.57,-13.19,-14.30,-15.54,-15.45,-15.80,14.33
28.73,76.63,-13.19,-14.30,-15.54,-15.45,-15.80,14.39
29.12,76.69,-13.19,-14.30,-15.54,-15.45,-15.80,14.44
29.51,76.75,-13.19,-14.30,-15.54,-15.45,-15.80,14.50
29.91,76.81,-13.19,-14.30,-15.54,-15.45,-15.80,14.56
30.32,76.87,-13.19,-14.30,-15.54,-15.45,-15.80,14.62
30.73,76.93,-13.19,-14.30,-15.54,-15.45,-15.80,14.68
31.14,76.99,-13.19,-14.30,-15.54,-15.45,-15.80,14.74
31.56,77.05,-13.19,-14.30,-15.54,-15.45,-15.80,14.81
31.99,77.11,-13.19,-14.30,-15.54,-15.45,-15.80,14.87
32.42,77.17,-13.19,-14.30,-15.54,-15.45,-15.80,14.93
32.86,77.24,-13.19,-14.30,-15.54,-15.45,-15.80,14.99
33.30,77.30,-13.19,-14.30,-15.54,-15.45,-15.80,15.06
33.75,77.36,-13.19,-14.30,-15.54,-15.45,-15.80,15.12
34.21,77.42,-13.19,-14.30,-15.54,-15.45,-15.80,15.18
34.67,77.49,-13.19,-14.30,-15.54,-15.45,-15.80,15.24
35.14,77.55,-13.19,-14.30,-15.54,-15.45,-15.80,15.30
35.61,77.61,-13.19,-14.30,-15.54,-15.45,-15.80,15.36
36.09,77.66,-13.19,-14.30,-15.54,-15.45,-15.80,15.42
36.58,77.72,-13.19,-14.30,-15.54,-15.45,-15.80,15.48
37.08,77.77,-13.19,-14.30,-15.54,-15.45,-15.80,15.53
37.58,77.82,-13.19,-14.30,-15.54,-15.45,-15.80,15.58
38.08,77.87,-13.19,-14.30,-15.54,-15.45,-15.80,15.63
38.60,77.91,-13.19,-14.30,-15.54,-15.45,-15.80,15.67
39.12,77.95,-13.19,-14.30,-15.54,-15.45,-15.80,15.71
39.65,77.99,-13.19,-14.30,-15.54,-15.45,-15.80,15.74
40.18,78.02,-13.19,-14.30,-15.54,-15.45,-15.80,15.77
40.73,78.04,-13.19,-14.30,-15.54,-15.45,-15.80,15.79
41.28,78.05,-13.19,-14.30,-15.54,-15.45,-15.80,15.81
41.83,78.06,-13.19,-14.30,-15.54,-15.45,-15.80,15.82
42.40,78.06,-13.19,-14.30,-15.54,-15.45,-15.80,15.82
42.97,78.05,-13.19,-14.30,-15.54,-15.45,-15.80,15.81
43.55,78.04,-13.19,-14.30,-15.54,-15.45,-15.80,15.79
44.14,78.01,-13.19,-14.30,-15.54,-15.45,-15.80,15.76
44.74,77.97,-13.19,-14.30,-15.54,-15.45,-15.80,15.72
45.34,77.92,-13.19,-14.30,-15.54,-15.45,-15.80,15.67
45.95,77.85,-13.19,-14.30,-15.54,-15.45,-15.80,15.61
46.57,77.78,-13.19,-14.30,-15.54,-15.45,-15.80,15.53
47.20,77.69,-13.19,-14.30,-15.54,-15.45,-15.80,15.45
47.84,77.59,-13.19,-14.30,-15.54,-15.45,-15.80,15.35
48.49,77.48,-13.19,-14.30,-15.54,-15.45,-15.80,15.23
49.14,77.35,-13.19,-14.30,-15.54,-15.45,-15.80,15.11
49.81,77.21,-13.19,-14.30,-15.54,-15.45,-15.80,14.97
50.48,77.06,-13.19,-14.30,-15.54,-15.45,-15.80,14.81
51.16,76.89,-13.19,-14.30,-15.54,-15.45,-15.80,14.65
51.85,76.72,-13.19,-14.30,-15.54,-15.45,-15.80,14.47
52.55,76.53,-13.19,-14.30,-15.54,-15.45,-15.80,14.28
53.26,76.33,-13.19,-14.30,-15.54,-15.45,-15.80,14.08
53.98,76.12,-13.19,-14.30,-15.54,-15.45,-15.80,13.87
54.71,75.90,-13.19,-14.30,-15.54,-15.45,-15.80,13.65
55.45,75.67,-13.19,-14.30,-15.54,-15.45,-15.80,13.43
56.20,75.43,-13.19,-14.30,-15.54,-15.45,-15.80,13.19
56.96,75.19,-13.19,-14.30,-15.54,-15.45,-15.80,12.94
57.73,74.93,-13.19,-14.30,-15.54,-15.45,-15.80,12.69
58.51,74.68,-13.19,-14.30,-15.54,-15.45,-15.80,12.43
59.30,74.41,-13.19,-14.30,-15.54,-15.45,-15.80,12.17
60.10,74.14,-13.19,-14.30,-15.54,-15.45,-15.80,11.90
60.91,73.87,-13.19,-14.30,-15.54,-15.45,-15.80,11.62
61.73,73.59,-13.19,-14.30,-15.54,-15.45,-15.80,11.34
62.57,73.30,-13.19,-14.30,-15.54,-15.45,-15.80,11.06
63.41,73.02,-13.19,-14.30,-15.54,-15.45,-15.80,10.78
64.27,72.73,-13.19,-14.30,-15.54,-15.45,-15.80,10.49
65.14,72.44,-13.19,-14.30,-15.54,-15.45,-15.80,10.20
66.02,72.15,-13.19,-14.30,-15.54,-15.45,-15.80,9.91
66.91,71.86,-13.19,-14.30,-15.54,-15.45,-15.80,9.61
67.81,71.56,-13.19,-14.30,-15.54,-15.45,-15.80,9.32
68.73,71.27,-13.19,-14.30,-15.54,-15.45,-15.80,9.02
69.66,70.97,-13.19,-14.30,-15.54,-15.45,-15.80,8.73
70.60,70.68,-13.19,-14.30,-15.54,-15.45,-15.80,8.43
71.55,70.38,-13.19,-14.30,-15.54,-15.45,-15.80,8.14
72.52,70.08,-13.19,-14.30,-15.54,-15.45,-15.80,7.84
73.50,69.79,-13.19,-14.30,-15.54,-15.45,-15.80,7.55
74.49,69.49,-13.19,-14.30,-15.54,-15.45,-15.80,7.25
75.50,69.20,-13.19,-14.30,-15.54,-15.45,-15.80,6.96
76.52,68.91,-13.19,-14.30,-15.54,-15.45,-15.80,6.66
77.55,68.61,-13.19,-14.30,-15.54,-15.45,-15.80,6.37
78.60,68.32,-13.19,-14.30,-15.54,-15.45,-15.80,6.08
79.66,68.03,-13.19,-14.30,-15.54,-15.45,-15.80,5.78
80.74,67.74,-13.19,-14.30,-15.54,-15.45,-15.80,5.49
81.83,67.45,-13.19,-14.30,-15.54,-15.45,-15.80,5.20
82.93,67.16,-13.19,-14.30,-15.54,-15.45,-15.80,4.91
84.05,66.87,-13.19,-14.30,-15.54,-15.45,-15.80,4.62
85.19,66.58,-13.19,-14.30,-15.54,-15.45,-15.80,4.34
86.34,66.30,-13.19,-14.30,-15.54,-15.45,-15.80,4.05
87.50,66.01,-13.19,-14.30,-15.54,-15.45,-15.80,3.77
88.69,65.73,-13.19,-14.30,-15.54,-15.45,-15.80,3.48
89.88,65.44,-13.19,-14.30,-15.54,-15.45,-15.80,3.20
91.10,65.16,-13.19,-14.30,-15.54,-15.45,-15.80,2.92
92.33,64.88,-13.19,-14.30,-15.54,-15.45,-15.80,2.64
93.58,64.60,-13.19,-14.30,-15.54,-15.45,-15.80,2.36
94.84,64.32,-13.19,-14.30,-15.54,-15.45,-15.80,2.08
96.12,64.05,-13.19,-14.30,-15.54,-15.45,-15.80,1.80
97.42,63.77,-13.19,-14.30,-15.54,-15.45,-15.80,1.53
98.74,63.49,-13.19,-14.30,-15.54,-15.45,-15.80,1.25
100.07,63.22,-13.19,-14.30,-15.54,-15.45,-15.80,0.98
101.42,62.95,-13.19,-14.30,-15.54,-15.45,-15.80,0.70
102.79,62.67,-13.19,-14.30,-15.54,-15.45,-15.80,0.43
104.18,62.40,-13.19,-14.30,-15.54,-15.45,-15.80,0.16
105.59,62.13,-13.19,-14.30,-15.54,-15.45,-15.80,-0.11
107.01,61.86,-13.19,-14.30,-15.54,-15.45,-15.80,-0.38
108.46,61.59,-13.19,-14.30,-15.54,-15.45,-15.80,-0.65
109.92,61.32,-13.19,-14.30,-15.54,-15.45,-15.80,-0.92
111.41,61.06,-13.19,-14.30,-15.54,-15.45,-15.80,-1.19
112.91,60.79,-13.19,-14.30,-15.54,-15.45,-15.80,-1.45
114.44,60.53,-13.19,-14.30,-15.54,-15.45,-15.80,-1.72
115.98,60.26,-13.19,-14.30,-15.54,-15.45,-15.80,-1.98
117.55,60.00,-13.19,-14.30,-15.54,-15.45,-15.80,-2.25
119.14,59.73,-13.19,-14.30,-15.54,-15.45,-15.80,-2.51
120.75,59.47,-13.19,-14.30,-15.54,-15.45,-15.80,-2.77
122.38,59.21,-13.19,-14.30,-15.54,-15.45,-15.80,-3.03
124.03,58.95,-13.19,-14.30,-15.54,-15.45,-15.80,-3.29
125.71,58.69,-13.19,-14.30,-15.54,-15.45,-15.80,-3.55
127.41,58.43,-13.19,-14.30,-15.54,-15.45,-15.80,-3.81
129.13,58.17,-13.19,-14.30,-15.54,-15.45,-15.80,-4.07
130.87,57.92,-13.19,-14.30,-15.54,-15.45,-15.80,-4.33
132.64,57.66,-13.19,-14.30,-15.54,-15.45,-15.80,-4.59
134.43,57.40,-13.19,-14.30,-15.54,-15.45,-15.80,-4.84
136.25,57.15,-13.19,-14.30,-15.54,-15.45,-15.80,-5.10
138.09,56.89,-13.19,-14.30,-15.54,-15.45,-15.80,-5.35
139.95,56.64,-13.19,-14.30,-15.54,-15.45,-15.80,-5.61
141.84,56.38,-13.19,-14.30,-15.54,-15.45,-15.80,-5.86
143.76,56.13,-13.19,-14.30,-15.54,-15.45,-15.80,-6.12
145.70,55.87,-13.19,-14.30,-15.54,-15.45,-15.80,-6.37
147.67,55.62,-13.19,-14.30,-15.54,-15.45,-15.80,-6.62
149.66,55.37,-13.19,-14.30,-15.54,-15.45,-15.80,-6.87
151.69,55.12,-13.19,-14.30,-15.54,-15.45,-15.80,-7.12
153.73,54.87,-13.19,-14.30,-15.54,-15.45,-15.80,-7.38
155.81,54.62,-13.19,-14.30,-15.54,-15.45,-15.80,-7.63
157.92,54.37,-13.19,-14.30,-15.54,-15.45,-15.80,-7.88
160.05,54.12,-13.19,-14.30,-15.54,-15.45,-15.80,-8.13
162.21,53.87,-13.19,-14.30,-15.54,-15.45,-15.80,-8.38
164.40,53.62,-13.19,-14.30,-15.54,-15.45,-15.80,-8.62
166.62,53.37,-13.19,-14.30,-15.54,-15.45,-15.80,-8.87
168.87,53.12,-13.19,-14.30,-15.54,-15.45,-15.80,-9.12
171.16,52.87,-13.19,-14.30,-15.54,-15.45,-15.80,-9.37
173.47,52.63,-13.19,-14.30,-15.54,-15.45,-15.80,-9.62
175.81,52.38,-13.19,-14.30,-15.54,-15.45,-15.80,-9.86
178.19,52.13,-13.19,-14.30,-15.54,-15.45,-15.80,-10.11
180.59,51.89,-13.19,-14.30,-15.54,-15.45,-15.80,-10.35
183.03,51.64,-13.19,-14.30,-15.54,-15.45,-15.80,-10.60
185.50,51.40,-13.19,-14.30,-15.54,-15.45,-15.80,-10.85
188.01,51.15,-13.19,-14.30,-15.54,-15.45,-15.80,-11.09
190.55,50.91,-13.19,-14.30,-15.54,-15.45,-15.80,-11.34
193.12,50.66,-13.19,-14.30,-15.54,-15.45,-15.80,-11.58
195.73,50.42,-13.19,-14.30,-15.54,-15.45,-15.80,-11.82
198.38,50.17,-13.19,-14.30,-15.54,-15.45,-15.80,-12.07
201.06,49.93,-13.19,-14.30,-15.54,-15.45,-15.80,-12.31
203.77,49.69,-13.19,-14.30,-15.54,-15.45,-15.80,-12.55
206.52,49.44,-13.19,-14.30,-15.54,-15.45,-15.80,-12.80
209.31,49.20,-13.19,-14.30,-15.54,-15.45,-15.80,-13.04
212.14,48.96,-13.19,-14.30,-15.54,-15.45,-15.80,-13.28
215.01,48.72,-13.19,-14.30,-15.54,-15.45,-15.80,-13.53
217.91,48.47,-13.19,-14.30,-15.54,-15.45,-15.80,-13.77
220.86,48.23,-13.19,-14.30,-15.54,-15.45,-15.80,-14.01
223.84,47.99,-13.19,-14.30,-15.54,-15.45,-15.80,-14.25
226.86,47.75,-13.19,-14.30,-15.54,-15.45,-15.80,-14.49
229.93,47.51,-13.19,-14.30,-15.54,-15.45,-15.80,-14.73
233.03,47.27,-13.19,-14.30,-15.54,-15.45,-15.80,-14.97
236.18,47.03,-13.19,-14.30,-15.54,-15.45,-15.80,-15.21
239.37,46.79,-13.19,-14.30,-15.54,-15.45,-15.80,-15.45
242.60,46.54,-13.19,-14.30,-15.54,-15.45,-15.80,-15.70
245.88,46.30,-13.19,-14.30,-15.54,-15.45,-15.80,-15.94
249.20,46.06,-13.19,-14.30,-15.54,-15.45,-15.80,-16.18
252.57,45.82,-13.19,-14.30,-15.54,-15.45,-15.80,-16.41
255.98,45.59,-13.19,-14.30,-15.54,-15.45,-15.80,-16.65
259.44,45.35,-13.19,-14.30,-15.54,-15.45,-15.80,-16.89
262.94,45.11,-13.19,-14.30,-15.54,-15.45,-15.80,-17.13
266.49,44.87,-13.19,-14.30,-15.54,-15.45,-15.80,-17.37
270.09,44.63,-13.19,-14.30,-15.54,-15.45,-15.80,-17.61
273.74,44.39,-13.19,-14.30,-15.54,-15.45,-15.80,-17.85
277.44,44.15,-13.19,-14.30,-15.54,-15.45,-15.80,-18.09
281.19,43.91,-13.19,-14.30,-15.54,-15.45,-15.80,-18.33
284.99,43.67,-13.19,-14.30,-15.54,-15.45,-15.80,-18.57
288.84,43.44,-13.19,-14.30,-15.54,-15.45,-15.80,-18.80
292.74,43.20,-13.19,-14.30,-15.54,-15.45,-15.80,-19.04
296.69,42.96,-13.19,-14.30,-15.54,-15.45,-15.80,-19.28
300.70,42.72,-13.19,-14.30,-15.54,-15.45,-15.80,-19.52
304.76,42.48,-13.19,-14.30,-15.54,-15.45,-15.80,-19.75
308.88,42.25,-13.19,-14.30,-15.54,-15.45,-15.80,-19.99
313.05,42.01,-13.19,-14.30,-15.54,-15.45,-15.80,-20.23
317.28,41.77,-13.19,-14.30,-15.54,-15.45,-15.80,-20.47
321.57,41.53,-13.19,-14.30,-15.54,-15.45,-15.80,-20.70
325.91,41.30,-13.19,-14.30,-15.54,-15.45,-15.80,-20.94
330.31,41.06,-13.19,-14.30,-15.54,-15.45,-15.80,-21.18
334.77,40.82,-13.19,-14.30,-15.54,-15.45,-15.80,-21.41
339.30,40.58,-13.19,-14.30,-15.54,-15.45,-15.80,-21.65
343.88,40.35,-13.19,-14.30,-15.54,-15.45,-15.80,-21.89
348.52,40.11,-13.19,-14.30,-15.54,-15.45,-15.80,-22.12
353.23,39.87,-13.19,-14.30,-15.54,-15.45,-15.80,-22.36
358.00,39.64,-13.19,-14.30,-15.54,-15.45,-15.80,-22.60
362.84,39.40,-13.19,-14.30,-15.54,-15.45,-15.80,-22.83
367.74,39.16,-13.19,-14.30,-15.54,-15.45,-15.80,-23.07
372.71,38.93,-13.19,-14.30,-15.54,-15.45,-15.80,-23.31
377.74,38.69,-13.19,-14.30,-15.54,-15.45,-15.80,-23.54
382.85,38.46,-13.19,-14.30,-15.54,-15.45,-15.80,-23.78
388.02,38.22,-13.19,-14.30,-15.54,-15.45,-15.80,-24.01
393.26,37.98,-13.19,-14.30,-15.54,-15.45,-15.80,-24.25
398.57,37.75,-13.19,-14.30,-15.54,-15.45,-15.80,-24.49
403.96,37.51,-13.19,-14.30,-15.54,-15.45,-15.80,-24.72
409.41,37.28,-13.19,-14.30,-15.54,-15.45,-15.80,-24.96
414.94,37.04,-13.19,-14.30,-15.54,-15.45,-15.80,-25.19
420.55,36.80,-13.19,-14.30,-15.54,-15.45,-15.80,-25.43
426.23,36.57,-13.19,-14.30,-15.54,-15.45,-15.80,-25.66
431.99,36.33,-13.19,-14.30,-15.54,-15.45,-15.80,-25.90
437.82,36.10,-13.19,-14.30,-15.54,-15.45,-15.80,-26.13
443.74,35.86,-13.19,-14.30,-15.54,-15.45,-15.80,-26.37
449.73,35.63,-13.19,-14.30,-15.54,-15.45,-15.80,-26.60
455.80,35.39,-13.19,-14.30,-15.54,-15.45,-15.80,-26.84
461.96,35.15,-13.19,-14.30,-15.54,-15.45,-15.80,-27.07
468.20,34.92,-13.19,-14.30,-15.54,-15.45,-15.80,-27.31
474.53,34.68,-13.18,-14.30,-15.54,-15.45,-15.80,-27.55
480.94,34.45,-13.18,-14.30,-15.54,-15.45,-15.80,-27.78
487.43,34.21,-13.18,-14.30,-15.54,-15.45,-15.80,-28.01
494.02,33.98,-13.18,-14.30,-15.54,-15.45,-15.80,-28.25
500.69,33.74,-13.18,-14.30,-15.54,-15.45,-15.80,-28.48
507.45,33.51,-13.18,-14.30,-15.54,-15.45,-15.80,-28.72
514.31,33.27,-13.18,-14.30,-15.54,-15.45,-15.80,-28.95
521.26,33.04,-13.18,-14.30,-15.54,-15.45,-15.80,-29.19
528.30,32.80,-13.18,-14.30,-15.54,-15.45,-15.80,-29.42
535.43,32.57,-13.18,-14.30,-15.54,-15.45,-15.80,-29.66
542.67,32.33,-13.18,-14.30,-15.54,-15.45,-15.80,-29.89
550.00,32.10,-13.18,-14.30,-15.54,-15.45,-15.80,-30.13
557.43,31.86,-13.18,-14.30,-15.54,-15.45,-15.80,-30.36
564.96,31.63,-13.18,-14.30,-15.54,-15.45,-15.80,-30.60
572.59,31.39,-13.18,-14.30,-15.54,-15.45,-15.80,-30.83
580.32,31.16,-13.18,-14.30,-15.54,-15.45,-15.80,-31.06
