_source,"# RAW ARMAdillo bytes, 4-byte stage blueprint. DECODE TO Hz/radius UNVERIFIED (golden test failed).",F1_low_Hz,F2_high_Hz,F3_Hz,F4_Hz,air,air_db,air_delta_db,bite,bite_db,bite_delta_db,block,body,body_db,body_delta_db,body_path,boost,bucket,coef_max_abs,coef_rms,composite_db,contrast,corner,corner_BL_F1,corner_BL_F2,corner_BR_F1,corner_BR_F2,corner_TL_F1,corner_TL_F2,corner_TR_F1,corner_TR_F2,corner_peak_db,curve,da1,dc4,dfreq_hz,dr,dry,dtheta_deg,dtheta_rad,evaluated_points,file,float_agc_boost,freq_hz,gain_b0,gd_max_abs_samples,gd_rms_samples,ipa,kind,low,low_db,low_delta_db,low_minus_bite,low_minus_body,mag_max_abs_db,mag_rms_db,max_coeff_err,max_pole_angle_err_deg,max_pole_angle_err_rad,max_pole_radius,max_q,max_r,mean_delta_db,method,mode,morph,name,notes,null_float_vs_packed_roundtrip_db,null_vs_oracle_db,packed_agc_boost,parallel,peak,peak_db,phoneme,point_index,point_name,pole_bw_hz,pole_freq_hz,pole_hz,pole_kind,pole_r,preset,q,radius,rank,rms_delta_db,row,s0_db,s1_db,s2_db,s3_db,s4_db,s5_db,shape_rms_delta_db,source,source_file,stable,stable_points,stage,voice,wav,word_example,x3,zero_hz,zero_kind,zero_r
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9936850948888728,,,,rbf_thin_plate,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971123646653696,,,,rbf_thin_plate,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958663371846331,,,,rbf_thin_plate,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9967847772559612,,,,rbf_thin_plate,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9658384484774186,,,,rbf_thin_plate,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9979955762706928,,,,rbf_thin_plate,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994973011383635,,,,rbf_thin_plate,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9975963128701357,,,,rbf_thin_plate,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965925928934509,,,,rbf_thin_plate,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972350970758533,,,,rbf_thin_plate,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9687709696107428,,,,rbf_thin_plate,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981680817615305,,,,rbf_thin_plate,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9960808386871374,,,,rbf_thin_plate,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980155275734529,,,,rbf_thin_plate,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9971205754068069,,,,rbf_thin_plate,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9976990371481466,,,,rbf_thin_plate,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9707232280321496,,,,rbf_thin_plate,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982959895701884,,,,rbf_thin_plate,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9968025375622223,,,,rbf_thin_plate,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9982957526066928,,,,rbf_thin_plate,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997710423163967,,,,rbf_thin_plate,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980758051812745,,,,rbf_thin_plate,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9724518962770246,,,,rbf_thin_plate,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998432156662993,,,,rbf_thin_plate,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997436397895495,,,,rbf_thin_plate,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985237608097031,,,,rbf_thin_plate,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981517823385047,,,,rbf_thin_plate,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983191166688683,,,,rbf_thin_plate,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9742662926342145,,,,rbf_thin_plate,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985664902701279,,,,rbf_thin_plate,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998005212717972,,,,rbf_thin_plate,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987645306935903,,,,rbf_thin_plate,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984278320227005,,,,rbf_thin_plate,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9985407952899634,,,,rbf_thin_plate,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976068866636956,,,,rbf_thin_plate,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987013381382414,,,,rbf_thin_plate,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983794139087623,,,,rbf_thin_plate,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989834368693767,,,,rbf_thin_plate,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987128077563232,,,,rbf_thin_plate,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998768716660188,,,,rbf_thin_plate,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977859262654272,,,,rbf_thin_plate,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988354157388187,,,,rbf_thin_plate,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986954431299304,,,,rbf_thin_plate,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991341081755752,,,,rbf_thin_plate,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989751253960989,,,,rbf_thin_plate,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989800900987289,,,,rbf_thin_plate,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9796473695300131,,,,rbf_thin_plate,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998971957782947,,,,rbf_thin_plate,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989706458397182,,,,rbf_thin_plate,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992417812229144,,,,rbf_thin_plate,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991481024651572,,,,rbf_thin_plate,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991235266143749,,,,rbf_thin_plate,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981526793108076,,,,rbf_thin_plate,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9990680522438995,,,,rbf_thin_plate,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9688371286759735,,,,rbf_thin_plate,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991482107880201,,,,rbf_thin_plate,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9834441468421031,,,,rbf_thin_plate,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9890332776587186,,,,rbf_thin_plate,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9391133185630067,,,,rbf_thin_plate,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9962984767128608,,,,rbf_thin_plate,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974807841623781,,,,rbf_thin_plate,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9928244731437621,,,,rbf_thin_plate,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9863872201585399,,,,rbf_thin_plate,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9909852180388423,,,,rbf_thin_plate,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9425062966114798,,,,rbf_thin_plate,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965422974522343,,,,rbf_thin_plate,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9800642568061242,,,,rbf_thin_plate,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9936869534729323,,,,rbf_thin_plate,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9885109116780352,,,,rbf_thin_plate,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9924746621451823,,,,rbf_thin_plate,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9459023867152246,,,,rbf_thin_plate,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996801900574025,,,,rbf_thin_plate,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9845057972095144,,,,rbf_thin_plate,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9946309768094524,,,,rbf_thin_plate,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9908894354365885,,,,rbf_thin_plate,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9934372820088808,,,,rbf_thin_plate,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9492828297769154,,,,rbf_thin_plate,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,4,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.997060315189201,,,,rbf_thin_plate,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,True,,5,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9873387775704872,,,,rbf_thin_plate,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,0,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9955947686386633,,,,rbf_thin_plate,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,1,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9926409377253342,,,,rbf_thin_plate,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,2,,,,,,,
dev\tmp\coefficient_field_bakeoff\20260519_153746\data\stability.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994365190372668,,,,rbf_thin_plate,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,True,,3,,,,,,,
